PK_Enrollment,K_Enrollment,1_Enrollment,2_Enrollment,3_Enrollment,4_Enrollment,5_Enrollment,6_Enrollment,7_Enrollment,8_Enrollment,9_Enrollment,10_Enrollment,11_Enrollment,12_Enrollment,SP_Enrollment,TOTAL_Enrollment,% First Language Not English,% English Language Learner,% Students With Disabilities,% High Needs,% Economically Disadvantaged,% African American,% Asian,% Hispanic,% White,% Native American,"% Native Hawaiian, Pacific Islander","% Multi-Race, Non-Hispanic",% Males,% Females,Total # of Classes,Average Class Size,Number of Students,Salary Totals,Average Salary,FTE Count,In-District Expenditures,Total In-district FTEs,Average In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Average Expenditures per Pupil,School Accountability Percentile (1-99),Progress and Performance Index (PPI) - All Students,Progress and Performance Index (PPI) - High Needs Students,Insufficient data_School,Level 1_School,Level 2_School,Level 3_School,Level 4_School,Level 5_School,Insufficient data_District,Level 1_District,Level 2_District,Level 3_District,Level 4_District,Level 5_District
0,0,0,0,0,0,0,0,0,0,319,290,322,303,35,1269,5.4,2.5,15.1,35.0,26.6,2.9,3.2,11.1,80.6,0.2,0.2,1.9,45.3,54.7,604.0,17.3,1261.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87,30.0,75.0,78.0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,156,139,143,102,0,540,7.6,1.1,28.3,53.7,34.4,2.2,1.9,6.3,88.0,0.2,0.2,1.3,63.9,36.1,260.0,14.0,502.0,29473572.0,67184.0,439.0,75044148.17,5572.7,13466.39,78417348.17,5756.3,13622.87,19.0,77.0,76.0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,115,118,123,0,0,0,0,0,0,0,0,356,2.8,1.4,14.6,20.8,6.5,0.3,15.4,0.3,79.8,2.0,0.0,2.2,47.8,52.2,146.0,19.9,396.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8,94.0,100.0,99.0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,191,214,209,0,0,0,0,0,614,16.4,2.0,12.2,18.7,4.7,1.0,28.7,0.3,68.1,0.7,0.2,1.1,50.8,49.2,274.0,16.9,613.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8,99.0,100.0,91.0,0,1,0,0,0,0,0,1,0,0,0,0
0,74,105,92,0,0,0,0,0,0,0,0,0,0,0,271,15.9,4.4,7.4,16.2,5.2,0.7,26.2,1.5,68.3,0.0,0.0,3.3,48.3,51.7,90.0,19.2,271.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,104,124,129,0,0,0,0,0,0,0,0,357,28.0,3.9,14.8,24.1,5.9,1.4,35.0,0.6,59.4,0.0,0.0,3.6,48.5,51.5,139.0,20.0,376.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8,96.0,100.0,72.0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,100,115,121,0,0,0,0,0,0,0,0,336,19.0,3.6,14.9,22.3,5.4,1.2,25.9,2.4,66.1,0.0,0.0,4.5,51.2,48.8,127.0,21.9,374.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8,97.0,100.0,64.0,0,1,0,0,0,0,0,1,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,34.5,0.0,46.2,50.4,9.2,0.8,31.1,2.5,58.8,0.0,0.0,6.7,57.1,42.9,11.0,13.3,133.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,1,0,0,0,0
0,90,143,128,0,0,0,0,0,0,0,0,0,0,0,361,4.4,2.2,11.6,18.6,6.4,0.6,19.9,1.7,73.4,0.0,0.0,4.4,50.1,49.9,135.0,17.2,361.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,1,0,0,0,0
0,95,119,121,0,0,0,0,0,0,0,0,0,0,0,335,22.4,7.8,16.4,26.3,6.6,0.9,34.0,2.1,55.8,0.0,0.0,7.2,49.9,50.1,114.0,18.2,326.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,251,186,254,0,0,0,0,0,691,12.3,0.6,13.2,16.9,3.9,0.7,23.9,1.3,70.9,0.1,0.0,3.0,52.2,47.8,430.0,18.6,685.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8,98.0,100.0,59.0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,430,455,393,398,4,1680,10.1,0.7,9.8,13.3,3.6,0.7,20.5,1.1,74.1,0.0,0.0,3.6,51.0,49.0,697.0,19.7,1680.0,27457555.0,76165.0,361.0,63422050.92,5100.2,12435.21,67798033.1,5168.4,13117.8,90.0,99.0,89.0,0,1,0,0,0,0,0,1,0,0,0,0
14,14,17,18,17,15,18,17,0,0,0,0,0,0,0,130,1.5,0.8,20.8,30.8,12.3,0.0,0.0,3.8,94.6,0.0,0.0,1.5,50.0,50.0,50.0,17.9,140.0,746878.0,62763.0,12.0,1967006.0,144.4,13621.93,2420150.0,166.8,14509.29,80.0,82.0,68.75151108126259,0,1,0,0,0,0,0,1,0,0,0,0
21,56,74,77,57,0,0,0,0,0,0,0,0,0,0,285,9.8,6.3,13.7,23.5,4.9,5.6,13.3,11.9,62.1,0.0,0.0,7.0,48.1,51.9,81.0,18.3,322.0,18480494.0,93953.0,197.0,48897244.1,2240.3,21826.2,51693260.7,2270.4,22768.35,51.69046073977936,89.0,68.75151108126259,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,190,157,0,0,0,0,0,0,0,0,347,8.9,3.7,15.0,23.3,4.0,7.8,12.7,5.5,67.4,0.0,0.0,6.6,54.8,45.2,88.0,20.3,316.0,18480494.0,93953.0,197.0,48897244.1,2240.3,21826.2,51693260.7,2270.4,22768.35,95.0,100.0,85.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,171,202,146,186,1,706,13.2,3.3,17.0,25.1,5.8,5.9,17.0,4.8,67.1,0.6,0.0,4.5,50.6,49.4,608.0,12.9,726.0,18480494.0,93953.0,197.0,48897244.1,2240.3,21826.2,51693260.7,2270.4,22768.35,88.0,95.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,165,168,181,0,0,0,0,0,514,10.5,2.7,16.1,23.9,3.5,7.0,15.0,4.7,67.1,0.6,0.0,5.6,50.4,49.6,347.0,17.6,526.0,18480494.0,93953.0,197.0,48897244.1,2240.3,21826.2,51693260.7,2270.4,22768.35,90.0,100.0,71.0,0,0,1,0,0,0,0,0,1,0,0,0
21,71,59,76,75,0,0,0,0,0,0,0,0,0,0,302,7.0,5.3,15.6,25.8,4.6,6.0,14.9,5.3,71.9,0.0,0.3,1.7,50.7,49.3,77.0,18.5,313.0,18480494.0,93953.0,197.0,48897244.1,2240.3,21826.2,51693260.7,2270.4,22768.35,51.69046073977936,100.0,68.75151108126259,0,1,0,0,0,0,0,0,1,0,0,0
45,104,114,120,0,0,0,0,0,0,0,0,0,0,0,383,2.9,2.3,17.0,39.7,27.2,0.0,0.3,2.3,92.4,0.3,0.0,4.7,53.3,46.7,120.0,21.0,400.0,8106319.0,74575.0,109.0,20085268.0,1580.6,12707.37,21924504.0,1613.3,13589.85,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,111,120,147,113,0,0,0,0,0,0,0,491,1.4,0.6,17.5,35.6,22.6,0.2,0.4,4.1,90.2,0.0,0.0,5.1,54.8,45.2,249.0,19.3,513.0,8106319.0,74575.0,109.0,20085268.0,1580.6,12707.37,21924504.0,1613.3,13589.85,55.0,65.0,81.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,124,138,60,99,69,86,0,576,3.1,0.5,15.3,30.9,20.5,0.7,1.7,3.3,91.0,0.5,0.0,2.8,55.7,44.3,240.53263850795392,18.320570488206254,523.5156335710368,8106319.0,74575.0,109.0,20085268.0,1580.6,12707.37,21924504.0,1613.3,13589.85,51.69046073977936,72.28346951602765,68.75151108126259,0,0,0,0,0,0,0,0,1,0,0,0
0,23,30,42,31,49,48,0,0,0,0,0,0,0,0,223,6.3,4.5,12.6,20.6,4.9,0.4,10.3,4.9,78.9,0.0,0.0,5.4,56.1,43.9,95.0,18.5,240.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36,94.0,100.0,68.75151108126259,0,1,0,0,0,0,0,1,0,0,0,0
0,39,42,36,44,31,52,0,0,0,0,0,0,0,0,244,4.1,1.2,19.7,25.0,5.3,0.4,13.1,3.7,78.3,0.0,0.0,4.5,57.4,42.6,99.0,18.7,250.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36,93.0,100.0,93.0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,273,262,260,0,0,0,0,0,795,3.4,0.3,16.4,21.1,4.5,3.9,9.4,3.9,80.5,0.0,0.0,2.3,46.7,53.3,417.0,21.2,783.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36,80.0,89.0,78.0,0,1,0,0,0,0,0,1,0,0,0,0
0,39,46,44,54,50,60,0,0,0,0,0,0,0,0,293,4.1,0.0,8.9,13.0,4.1,1.0,11.6,3.1,80.5,0.0,0.0,3.8,51.5,48.5,118.0,18.1,293.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36,95.0,100.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0
0,30,36,40,42,27,47,0,0,0,0,0,0,0,0,222,11.3,2.7,15.3,22.5,8.1,1.8,14.0,3.6,76.6,0.0,0.0,4.1,50.5,49.5,81.0,19.8,219.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36,97.0,95.0,68.75151108126259,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,237,260,248,254,0,999,3.4,0.2,18.1,21.2,4.1,3.0,7.0,1.9,86.5,0.0,0.0,1.6,47.4,52.6,458.0,15.8,977.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36,92.0,99.0,78.0,0,1,0,0,0,0,0,1,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2.4,0.0,40.5,47.6,9.5,2.4,4.8,4.8,88.1,0.0,0.0,0.0,71.4,28.6,3.0,18.0,54.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,1,0,0,0,0
0,46,53,71,52,65,57,0,0,0,0,0,0,0,0,344,2.9,0.6,14.0,18.3,5.2,0.6,6.1,5.8,82.8,0.0,0.0,4.7,54.4,45.6,132.0,19.9,362.0,19994957.0,86074.0,232.0,49217900.81,3206.4,15349.89,51223788.04,3231.1,15853.36,98.0,100.0,75.0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,481,458,0,0,0,0,0,0,0,939,9.6,1.4,14.9,39.3,30.6,5.8,4.7,9.1,77.2,0.4,0.2,2.7,50.7,49.3,516.0,22.3,985.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,25.0,43.0,50.0,0,0,1,0,0,0,0,0,0,1,0,0
0,61,53,60,80,63,0,0,0,0,0,0,0,0,0,317,17.0,9.1,14.5,38.2,23.3,3.8,8.8,9.5,75.4,0.0,0.0,2.5,54.6,45.4,59.0,20.6,326.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,83.0,86.0,84.0,0,1,0,0,0,0,0,0,0,1,0,0
0,22,51,50,55,62,0,0,0,0,0,0,0,0,0,240,5.0,2.1,22.1,38.8,23.8,7.9,0.8,6.7,77.9,0.0,0.0,6.7,50.8,49.2,42.0,19.9,240.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,37.0,57.0,61.0,0,0,1,0,0,0,0,0,0,1,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,7.0,0.0,36.7,45.7,23.1,8.5,8.5,7.0,71.9,0.0,0.0,4.0,55.8,44.2,22.0,10.5,230.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,0,1,0,0
0,49,43,49,34,45,0,0,0,0,0,0,0,0,0,220,3.2,0.0,26.8,47.7,32.7,5.9,5.0,4.5,82.3,0.0,0.0,2.3,47.7,52.3,39.0,19.6,231.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,41.0,64.0,54.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,3,3,479,431,0,0,0,0,0,916,6.1,0.8,16.4,36.6,25.3,7.3,5.1,6.1,77.1,0.1,0.1,4.1,50.8,49.2,528.0,19.3,941.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,16.0,53.0,49.0,0,0,0,1,0,0,0,0,0,1,0,0
0,56,61,60,49,56,0,0,0,0,0,0,0,0,0,282,16.3,11.3,15.6,45.7,31.6,6.7,6.0,8.9,77.0,0.0,0.4,1.1,51.4,48.6,49.0,19.8,278.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,46.0,54.0,65.0,0,0,1,0,0,0,0,0,0,1,0,0
0,45,44,41,55,46,0,0,0,0,0,0,0,0,0,231,2.2,0.4,12.1,29.9,22.9,3.5,4.3,6.5,80.5,0.0,0.0,5.2,43.7,56.3,42.0,19.5,230.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,37.0,64.0,57.0,0,0,1,0,0,0,0,0,0,1,0,0
0,60,78,68,77,62,0,0,0,0,0,0,0,0,0,345,16.5,9.3,11.9,38.6,22.3,5.2,10.1,11.9,68.4,1.2,0.0,3.2,47.2,52.8,72.0,20.6,422.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,46.0,87.0,77.0,0,1,0,0,0,0,0,0,0,1,0,0
0,48,61,66,61,58,0,0,0,0,0,0,0,0,0,294,5.4,0.0,17.3,34.7,22.4,1.7,4.4,6.1,83.3,0.0,0.0,4.4,53.4,46.6,60.0,18.0,313.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,45.0,49.0,54.0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,581,468,462,436,6,1953,8.0,2.1,15.4,35.5,24.7,4.3,4.8,6.8,81.3,0.2,0.0,2.7,52.0,48.0,964.0,16.6,2012.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,43.0,70.0,74.0,0,0,1,0,0,0,0,0,0,1,0,0
0,64,70,64,74,81,0,0,0,0,0,0,0,0,0,353,28.9,15.0,9.9,65.2,48.7,18.7,11.3,16.1,49.0,0.6,0.0,4.2,50.4,49.6,68.0,19.8,377.0,33277110.0,79935.0,416.0,84045543.55,6577.2,12778.32,93154906.31,6812.0,13675.12,28.0,71.0,71.0,0,0,1,0,0,0,0,0,0,1,0,0
12,15,12,16,16,18,20,20,0,0,0,0,0,0,0,129,0.8,0.0,16.3,35.7,24.0,0.0,0.0,4.7,93.8,0.0,0.0,1.6,52.7,47.3,45.0,13.4,132.0,623618.0,87834.0,7.0,2245705.0,131.3,17103.62,2416502.0,144.6,16711.63,51.0,60.0,68.75151108126259,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,136,135,131,0,0,0,0,0,402,0.5,0.2,17.4,29.1,16.7,1.2,0.5,2.5,93.8,0.0,0.0,2.0,55.7,44.3,188.0,20.5,408.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17,23.0,59.0,35.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,98,111,134,0,0,0,0,0,0,0,0,343,0.3,0.0,17.8,30.3,16.9,0.9,1.2,2.3,94.8,0.0,0.0,0.9,50.4,49.6,105.0,25.2,378.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17,58.0,84.0,88.0,0,1,0,0,0,0,0,0,1,0,0,0
0,75,70,79,85,93,93,0,0,0,0,0,0,0,0,495,1.2,0.6,8.7,32.5,25.7,2.2,0.8,7.1,84.6,0.6,0.2,4.4,48.5,51.5,155.0,22.8,518.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17,39.0,60.0,67.0,0,0,1,0,0,0,0,0,1,0,0,0
0,82,90,86,106,110,87,0,0,0,0,0,0,0,0,561,1.4,0.9,9.3,28.3,21.0,2.9,0.7,5.9,87.5,0.7,0.0,2.3,49.0,51.0,162.0,23.6,566.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17,33.0,59.0,58.0,0,1,0,0,0,0,0,0,1,0,0,0
113,97,113,107,0,0,0,0,0,0,0,0,0,0,0,430,0.9,0.2,18.1,27.9,15.1,0.9,1.2,4.4,90.5,0.2,0.0,2.8,57.4,42.6,112.0,20.3,440.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,271,291,299,297,12,1170,1.4,0.3,13.1,26.0,17.5,1.9,1.3,2.5,91.8,0.3,0.2,2.1,48.5,51.5,825.0,20.9,1196.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17,54.0,76.0,79.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,196,195,208,0,0,0,0,0,599,1.7,1.2,13.4,28.7,18.9,2.8,0.8,3.5,89.5,0.7,0.3,2.3,52.3,47.7,243.0,24.1,592.0,18794244.0,77887.0,241.0,44791809.89,4016.1,11153.06,48281423.25,4125.5,11703.17,23.0,67.0,74.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,318,338,316,338,0,1310,3.4,0.6,25.4,47.6,29.1,1.5,1.1,18.3,76.0,0.2,0.0,2.8,54.6,45.4,693.0,13.8,1327.0,9092041.0,83260.0,109.0,23273933.0,1272.1,18295.68,23353264.0,1278.0,18273.29,67.0,81.0,70.0,0,0,1,0,0,0,0,0,1,0,0,0
11,16,21,16,22,20,27,25,0,0,0,0,0,0,0,158,1.9,1.3,15.2,29.1,17.1,3.2,0.6,0.6,95.6,0.0,0.0,0.0,54.4,45.6,71.0,17.8,170.0,1077884.0,65326.0,17.0,2233550.0,154.8,14428.62,2875936.0,203.5,14132.36,62.0,61.0,39.0,0,0,1,0,0,0,0,0,1,0,0,0
29,47,74,60,54,56,71,59,0,0,0,0,0,0,0,450,0.0,0.0,12.4,25.8,17.8,1.3,2.9,6.9,82.4,0.0,0.0,6.4,52.2,47.8,193.0,17.3,453.0,2596834.0,70952.0,37.0,6402139.97,446.8,14328.87,6639772.79,456.1,14557.71,90.0,88.0,86.0,0,1,0,0,0,0,0,1,0,0,0,0
41,117,0,0,0,0,0,0,0,0,0,0,0,0,0,158,4.4,0.0,19.0,25.9,11.4,0.6,8.9,4.4,82.9,0.0,0.0,3.2,53.2,46.8,70.0,16.3,163.0,19466899.0,71281.0,273.0,48418275.0,3429.8,14116.94,54433687.0,3511.4,15501.99,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,133,137,0,0,0,0,0,0,0,0,270,4.1,0.7,16.3,25.9,10.7,1.1,3.0,3.0,89.3,0.0,0.0,3.7,53.0,47.0,155.0,18.6,278.0,19466899.0,71281.0,273.0,48418275.0,3429.8,14116.94,54433687.0,3511.4,15501.99,74.0,76.0,76.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,125,112,122,0,0,0,0,0,0,0,0,0,0,359,3.6,1.9,19.2,28.1,8.6,0.8,4.5,6.7,84.7,0.0,0.0,3.3,52.1,47.9,185.0,19.0,349.0,19466899.0,71281.0,273.0,48418275.0,3429.8,14116.94,54433687.0,3511.4,15501.99,51.69046073977936,55.0,59.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,120,134,0,0,0,0,0,0,0,0,254,2.4,0.8,22.8,31.5,11.4,1.2,3.9,5.9,86.6,0.4,0.0,2.0,47.2,52.8,141.0,19.8,255.0,19466899.0,71281.0,273.0,48418275.0,3429.8,14116.94,54433687.0,3511.4,15501.99,73.0,64.0,58.0,0,0,1,0,0,0,0,0,1,0,0,0
42,136,0,0,0,0,0,0,0,0,0,0,0,0,0,178,1.1,0.0,20.2,27.5,9.6,2.8,4.5,3.9,83.7,0.6,0.0,4.5,56.2,43.8,76.0,17.4,188.0,19466899.0,71281.0,273.0,48418275.0,3429.8,14116.94,54433687.0,3511.4,15501.99,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,211,215,233,230,2,891,2.4,0.7,13.0,19.4,8.1,2.4,5.2,3.0,87.5,0.1,0.1,1.7,49.4,50.6,428.0,14.5,876.0,19466899.0,71281.0,273.0,48418275.0,3429.8,14116.94,54433687.0,3511.4,15501.99,69.0,71.0,72.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,265,308,296,0,0,0,0,0,869,1.0,0.3,17.4,23.4,9.1,1.6,4.3,4.3,86.5,0.1,0.0,3.2,50.4,49.6,511.0,19.1,872.0,19466899.0,71281.0,273.0,48418275.0,3429.8,14116.94,54433687.0,3511.4,15501.99,54.0,50.0,55.0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,142,106,164,0,0,0,0,0,0,0,0,0,0,412,2.4,1.5,17.5,27.4,13.6,0.5,4.6,3.6,87.4,0.0,0.0,3.9,53.2,46.8,226.0,18.0,406.0,19466899.0,71281.0,273.0,48418275.0,3429.8,14116.94,54433687.0,3511.4,15501.99,51.69046073977936,80.0,94.0,0,1,0,0,0,0,0,0,1,0,0,0
0,100,90,85,0,0,0,0,0,0,0,0,0,0,0,275,2.2,1.8,20.4,57.8,50.9,1.1,1.8,4.0,90.5,0.0,0.0,2.5,61.8,38.2,95.0,20.3,288.0,7721372.0,76449.0,101.0,18378399.75,1340.4,13711.13,21208225.94,1530.7,13855.25,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,7,5,11,5,0,28,0.0,0.0,35.7,75.0,60.7,0.0,0.0,0.0,92.9,0.0,0.0,7.1,64.3,35.7,4.0,12.0,28.0,7721372.0,76449.0,101.0,18378399.75,1340.4,13711.13,21208225.94,1530.7,13855.25,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,78,84,60,67,0,289,3.5,0.7,21.5,47.8,37.0,2.1,3.1,8.0,84.1,0.3,0.0,2.4,53.6,46.4,148.0,15.2,325.0,7721372.0,76449.0,101.0,18378399.75,1340.4,13711.13,21208225.94,1530.7,13855.25,12.0,64.0,77.0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,94,94,108,0,0,0,0,0,296,4.4,1.7,15.9,42.9,33.8,1.7,3.0,7.1,83.1,0.7,0.0,4.4,50.7,49.3,133.0,18.5,312.0,7721372.0,76449.0,101.0,18378399.75,1340.4,13711.13,21208225.94,1530.7,13855.25,10.0,49.0,38.0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,91,106,84,0,0,0,0,0,0,0,0,281,3.6,1.8,18.1,49.5,38.4,1.8,2.1,6.8,86.5,0.0,0.4,2.5,48.4,51.6,121.0,21.7,290.0,7721372.0,76449.0,101.0,18378399.75,1340.4,13711.13,21208225.94,1530.7,13855.25,16.0,74.0,74.0,0,0,0,1,0,0,0,0,0,1,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0.0,0.0,21.7,48.2,37.3,1.2,2.4,1.2,92.8,0.0,0.0,2.4,54.2,45.8,6.0,13.5,77.0,7721372.0,76449.0,101.0,18378399.75,1340.4,13711.13,21208225.94,1530.7,13855.25,51.69046073977936,72.28346951602765,68.75151108126259,1,0,0,0,0,0,0,0,0,1,0,0
0,50,69,82,77,84,78,0,0,0,0,0,0,0,0,440,6.6,3.0,15.0,19.3,1.1,0.0,4.8,1.6,90.5,0.0,0.0,3.2,50.5,49.5,267.0,20.9,472.0,24712152.0,74033.0,334.0,54348779.26,4488.2,12109.26,58361393.49,4559.3,12800.52,96.0,100.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0
0,75,64,75,71,49,76,0,0,0,0,0,0,0,0,410,6.6,2.2,12.4,16.3,1.7,1.2,7.6,2.2,81.5,0.0,0.0,7.6,45.9,53.9,262.0,18.0,400.0,24712152.0,74033.0,334.0,54348779.26,4488.2,12109.26,58361393.49,4559.3,12800.52,98.0,100.0,84.0,0,1,0,0,0,0,0,0,1,0,0,0
87,76,85,63,87,72,76,0,0,0,0,0,0,0,0,546,30.4,12.1,15.8,35.3,9.3,2.2,25.6,4.0,61.7,0.0,0.0,6.4,53.7,46.3,292.0,18.1,544.0,24712152.0,74033.0,334.0,54348779.26,4488.2,12109.26,58361393.49,4559.3,12800.52,93.0,100.0,100.0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,386,365,382,0,0,0,0,0,1133,14.8,1.3,18.4,24.8,4.2,0.7,16.7,3.4,75.0,0.3,0.1,3.8,49.4,50.6,507.0,22.0,1109.0,24712152.0,74033.0,334.0,54348779.26,4488.2,12109.26,58361393.49,4559.3,12800.52,86.0,92.0,62.0,0,0,1,0,0,0,0,0,1,0,0,0
0,63,58,65,68,71,79,0,0,0,0,0,0,0,0,404,11.9,4.7,13.1,22.0,5.4,1.0,23.5,2.2,63.9,0.7,0.0,8.7,48.5,51.5,249.0,19.2,399.0,24712152.0,74033.0,334.0,54348779.26,4488.2,12109.26,58361393.49,4559.3,12800.52,97.0,100.0,79.0,0,1,0,0,0,0,0,0,1,0,0,0
0,48,64,67,87,82,74,0,0,0,0,0,0,0,0,422,24.9,5.9,12.8,24.4,2.8,0.2,19.2,2.8,69.2,0.0,0.0,8.5,49.8,50.2,249.0,21.3,445.0,24712152.0,74033.0,334.0,54348779.26,4488.2,12109.26,58361393.49,4559.3,12800.52,99.0,100.0,79.0,0,1,0,0,0,0,0,0,1,0,0,0
